# START,0,0,0,0,0,0
# TARGET,1.5708,0,0,0,0,0
# OBS,-0.6,-0.4,-0.6,-0.4,-1,0.5
Iter,q_0,q_1,q_2,q_3,q_4,q_5,err
314,0.15717,-0.210918,-0.204891,0.017335,0.0755853,-0.0720619,1.44776
315,0.188892,-0.1302,-0.210334,-0.0410339,-0.0712274,0.09056,1.40919
316,0.157867,-0.00780003,-0.15634,0.102492,-0.211137,0.0499039,1.44168
317,0.12208,0.0956766,-0.242969,0.15119,-0.284526,0.217299,1.5225
318,0.27208,0.0789448,-0.118717,0.108792,-0.415287,0.287016,1.40487
319,0.292556,0.0261503,0.0312826,0.303143,-0.361585,0.104587,1.36716
320,0.263417,0.0183205,-0.118717,0.351954,-0.25024,-0.0598419,1.38338
321,0.213134,-0.0915884,-0.268717,0.151954,-0.35304,-0.236797,1.45864
322,0.295565,-0.0375343,-0.418717,0.0150772,-0.168497,-0.223949,1.37176
323,0.293562,-0.0936084,-0.308397,0.0195063,-0.0316195,-0.0841202,1.32048
324,0.22057,0.0075355,-0.404583,-0.178924,-0.0656326,0.0324311,1.42275
325,0.298872,0.0166178,-0.40791,-0.294642,-0.100325,0.080589,1.37398
326,0.347206,0.021512,-0.394675,-0.218322,0.00312812,-0.052004,1.30529
327,0.331836,0.0050782,-0.292904,-0.301415,-0.163127,0.147996,1.32673
328,0.230768,-0.0100077,-0.442904,-0.134747,-0.236328,0.164643,1.44674
329,0.192405,-0.0733959,-0.512974,-0.0967922,-0.225865,0.0445724,1.49361
330,0.243786,-0.128256,-0.365527,-0.196037,-0.0377188,0.0512214,1.39767
331,0.249562,-0.0557098,-0.404371,-0.274591,-0.167936,-0.0859169,1.42241
332,0.160789,-0.17223,-0.400365,-0.474591,-0.0190556,-0.0276403,1.55063
333,0.305063,-0.0525431,-0.250365,-0.613759,0.113089,-0.154115,1.44249
334,0.234472,0.0411446,-0.261305,-0.421262,0.215801,-0.209685,1.4573
335,0.208374,0.0164938,-0.127382,-0.364501,0.0267989,-0.0896525,1.41926
336,0.250395,-0.0286934,-0.128789,-0.316593,-0.109662,-0.171172,1.37928
337,0.180685,-0.154146,-0.0366683,-0.465487,-0.197071,-0.356203,1.52968
338,0.050308,-0.0552573,-0.03152,-0.361992,-0.329583,-0.269775,1.62123
339,0.110598,-0.0617092,-0.0256762,-0.457997,-0.230204,-0.439847,1.61024
340,0.236295,-0.189491,-0.0808528,-0.27556,-0.162604,-0.301375,1.42005
341,0.206129,-0.290729,-0.12394,-0.246827,-0.126532,-0.501375,1.51344
342,0.208189,-0.216728,-0.0758898,-0.446827,-0.279708,-0.427837,1.5396
343,0.314643,-0.06835,0.0652777,-0.642205,-0.347061,-0.252792,1.47771
344,0.241295,-0.110317,0.0971466,-0.465617,-0.147061,-0.0756438,1.42595
345,0.338891,-0.209126,0.179021,-0.317587,-0.253833,-0.260364,1.35146
346,0.339549,-0.317913,0.280907,-0.206153,-0.170792,-0.224495,1.34834
347,0.300339,-0.443126,0.399091,-0.295786,-0.0826319,-0.171868,1.44691
348,0.235832,-0.386606,0.505536,-0.382535,-0.0617827,-0.11226,1.53294
349,0.363075,-0.275342,0.372136,-0.351639,0.123928,-0.31226,1.38181
350,0.213075,-0.173331,0.345552,-0.488342,0.12249,-0.477173,1.57291
351,0.261365,-0.0360337,0.405262,-0.38666,0.299348,-0.315894,1.48965
352,0.189474,0.0886669,0.301923,-0.226215,0.204055,-0.299736,1.47977
353,0.160151,-0.0308387,0.155581,-0.260937,0.242759,-0.41258,1.52063
354,0.310151,0.0449375,0.162978,-0.26896,0.442759,-0.397627,1.42979
355,0.290802,-0.105062,0.053828,-0.432057,0.418657,-0.48087,1.4985
356,0.419709,-0.16857,0.0505296,-0.559452,0.564226,-0.486052,1.49116
357,0.417051,-0.209287,0.191654,-0.583204,0.401913,-0.286052,1.4125
358,0.354063,-0.240567,0.0479527,-0.383204,0.201913,-0.486052,1.4016
359,0.320444,-0.268565,-0.0523113,-0.303826,0.401913,-0.390454,1.42988
360,0.450111,-0.183004,-0.0753733,-0.369072,0.574655,-0.234428,1.34778
361,0.392018,-0.0556391,-0.0985373,-0.452709,0.460466,-0.179134,1.36066
362,0.257752,0.0421099,-0.170547,-0.47839,0.295108,-0.35074,1.48118
363,0.217949,0.122792,-0.234872,-0.3635,0.274242,-0.354389,1.49445
364,0.0717175,0.00193808,-0.384872,-0.410672,0.185855,-0.180207,1.62205
365,0.100672,-0.148062,-0.342973,-0.443435,0.141313,-0.163606,1.59505
366,0.171076,-0.0959337,-0.459102,-0.478879,0.244903,-0.0865092,1.57353
367,0.318096,-0.0870509,-0.357838,-0.286967,0.0449031,-0.11861,1.34288
368,0.269682,-0.0352937,-0.388231,-0.315619,0.226892,-0.0701598,1.41453
369,0.299352,0.00724379,-0.323333,-0.417938,0.187931,-0.113181,1.39426
370,0.191235,0.122468,-0.421715,-0.30174,0.280545,0.0124928,1.5053
371,0.341235,0.147289,-0.299105,-0.217233,0.273867,-0.169486,1.33188
372,0.254491,0.20577,-0.150066,-0.0359252,0.345601,-0.057572,1.38621
373,0.31292,0.0644989,-0.0387417,-0.0751546,0.254702,0.0964348,1.29141
374,0.215209,-0.0822996,0.111258,-0.0975853,0.220071,-0.0562915,1.38488
375,0.365209,0.0257897,-0.0320124,-0.0786221,0.299117,-0.188087,1.25943
376,0.288025,0.0683684,-0.0970923,-0.246633,0.112665,-0.0946616,1.31988
377,0.195995,0.128797,-0.063334,-0.343159,0.0697486,-0.08522,1.42848
378,0.345995,0.0218547,0.0608323,-0.269282,0.226845,-0.10292,1.28019
379,0.397433,-0.037697,-0.0255111,-0.215355,0.18908,0.00964301,1.20875
380,0.268397,-0.111884,-0.162376,-0.164294,0.307381,0.0779917,1.3648
381,0.366046,-0.0638526,-0.0665207,-0.290578,0.216569,0.0351033,1.26194
382,0.216046,0.0861474,-0.21652,-0.263941,0.182494,0.213494,1.42766
383,0.350756,0.0307996,-0.0888753,-0.237974,0.291918,0.158952,1.29014
384,0.420729,0.14595,-0.129767,-0.111848,0.309543,0.0694732,1.21406
385,0.375504,-0.00167101,0.0149102,0.0286803,0.375248,-0.0355045,1.25373
386,0.42344,-0.123067,0.128706,-0.17132,0.464004,-0.140366,1.26984
387,0.302822,-0.178409,0.0312816,-0.116786,0.371898,-0.0694911,1.34065
388,0.331771,-0.194332,0.157718,-0.129524,0.320185,-0.0587266,1.3117
389,0.400737,-0.123116,0.0226067,-0.307003,0.394669,0.101866,1.28261
390,0.368852,-0.145547,-0.0930302,-0.21706,0.594669,0.139116,1.37645
391,0.303331,-0.178664,-0.131137,-0.0541799,0.5459,0.173262,1.40945
392,0.34507,-0.0524469,-0.0338366,-0.2502,0.366162,-0.00197012,1.30498
393,0.484441,-0.00849063,0.0783926,-0.257455,0.566162,0.0358189,1.25479
394,0.379205,-0.0872503,0.0263514,-0.0635069,0.712925,0.143303,1.40037
395,0.299528,-0.108193,-0.000673747,-0.249566,0.597869,0.0741677,1.43285
396,0.271711,0.00503618,-0.0863602,-0.30601,0.438382,0.100824,1.41106
397,0.335687,-0.00381747,-0.210061,-0.130315,0.284341,0.00326266,1.29131
398,0.356623,-0.153817,-0.209384,-0.161894,0.451891,-0.0889525,1.33418
399,0.422325,-0.084377,-0.243327,-0.279363,0.336671,0.107832,1.26029
400,0.430733,-0.00499367,-0.112037,-0.128163,0.16915,0.144612,1.174
401,0.370812,0.0758439,-0.15519,-0.196849,0.144251,-0.0341216,1.23714
402,0.220812,0.0264601,-0.0789459,-0.0818155,0.00232942,0.0106386,1.35507
403,0.348593,-0.0144712,-0.107453,-0.0697641,0.00209522,-0.113458,1.23421
404,0.406621,-0.0801831,-0.257453,-0.0481601,-0.0643755,-0.187699,1.21232
405,0.32823,-0.00178667,-0.24322,0.0935716,-0.0781384,-0.233355,1.29323
406,0.23106,-0.123196,-0.118388,-0.106428,-0.0524515,-0.317127,1.39238
407,0.271828,-0.162161,-0.0939814,-0.134508,0.134645,-0.254981,1.35044
408,0.348062,-0.157653,0.0210875,-0.308764,0.334645,-0.251993,1.33836
409,0.412634,-0.143294,0.0334504,-0.317162,0.431983,-0.0827756,1.28726
410,0.368137,-0.206134,-0.11655,-0.34439,0.28693,-0.0613267,1.30658
411,0.271546,-0.164225,-0.0200961,-0.280229,0.268807,0.138673,1.37311
412,0.393105,-0.106669,-0.0952412,-0.134619,0.283256,0.00894367,1.22713
413,0.336511,-0.25519,0.0169954,-0.175774,0.234835,-0.0170756,1.2943
414,0.322583,-0.222064,0.0686443,-0.188749,0.148584,-0.181225,1.30484
415,0.309076,-0.18926,0.175757,-0.370734,0.189512,-0.210225,1.36975
416,0.298413,-0.203376,0.117299,-0.276836,0.199205,-0.297054,1.37064
417,0.370182,-0.17367,0.267299,-0.466438,0.326908,-0.173228,1.37751
418,0.369183,-0.256836,0.163713,-0.571472,0.134592,-0.211915,1.38789
419,0.219183,-0.275685,0.0835244,-0.500843,0.0114573,-0.0971554,1.47318
420,0.152057,-0.179348,0.0246865,-0.45167,-0.182239,-0.245235,1.53067
421,0.101657,-0.0781762,-0.0419844,-0.277543,-0.134186,-0.266643,1.52721
422,0.251657,-0.0527073,-0.163319,-0.283877,-0.12172,-0.320696,1.40279
423,0.232228,0.00381292,-0.0133187,-0.112808,-0.32172,-0.305713,1.4148
424,0.219553,0.0904289,-0.0272617,0.0871919,-0.12172,-0.135785,1.36954
425,0.348482,-0.056387,-0.0765618,0.152711,-0.193989,0.00146961,1.25062
426,0.198482,0.0391453,-0.00837695,0.260914,0.00601127,-0.192475,1.41068
427,0.307965,0.0375222,0.0433655,0.205559,-0.129071,-0.110363,1.29195
428,0.229547,0.047207,-0.00466583,0.109516,0.0251408,0.0896372,1.34976
429,0.246661,0.0129341,0.0624635,-0.0904841,0.0697492,0.0672544,1.33228
430,0.302435,0.0757336,-9.47092e-05,-0.053942,0.269749,0.18553,1.31323
431,0.265952,-0.0235491,-0.0199351,0.119236,0.28039,0.0769277,1.34251
432,0.365548,-0.0138282,0.108138,0.109447,0.213404,0.223814,1.25384
433,0.27171,-0.0574643,0.0920481,-0.0462832,0.303938,0.312603,1.37537
434,0.405574,-0.00879734,0.0358287,-0.0219653,0.15278,0.226919,1.19767
435,0.267693,-0.101395,0.159599,-0.0830752,0.0732293,0.0521027,1.32243
436,0.284079,-0.110051,0.239661,-0.0957227,0.0502929,-0.116731,1.32307
437,0.288716,-0.0359495,0.145953,-0.155107,0.134914,-0.14323,1.31495
438,0.320844,-0.101744,0.109573,-0.183429,0.100679,-0.335518,1.31951
439,0.392011,-0.0841463,0.163901,-0.350643,0.0163239,-0.194153,1.25873
440,0.433202,-0.201674,0.045768,-0.46053,0.216324,-0.271649,1.29212
441,0.313956,-0.134549,0.0160997,-0.462551,0.337062,-0.209071,1.40331
442,0.301077,-0.134798,-0.0142594,-0.2982,0.263565,-0.00907115,1.33755
443,0.305185,-0.193669,-0.0311813,-0.369975,0.231563,-0.0708236,1.35491
444,0.243177,-0.241148,0.0413061,-0.35722,0.132918,0.0460059,1.4035
445,0.387308,-0.268855,-0.108694,-0.312115,0.174327,0.00259165,1.26986
446,0.318752,-0.200244,-0.258694,-0.228069,0.212387,0.091684,1.33423
447,0.384573,-0.0502443,-0.123015,-0.20094,0.340707,0.108476,1.26214
448,0.279234,-0.200244,0.00463827,-0.191298,0.233733,0.234297,1.36175
449,0.38398,-0.206594,0.0581071,-0.355281,0.114156,0.213894,1.28047
450,0.35421,-0.197688,0.0688989,-0.310413,0.112956,0.302046,1.31311
451,0.427448,-0.219612,0.130997,-0.395106,0.0073261,0.125507,1.2428
452,0.325685,-0.369612,0.181209,-0.306819,0.172869,-0.053874,1.35892
453,0.364211,-0.396733,0.142238,-0.278155,0.0744373,0.146126,1.31823
454,0.241168,-0.275835,0.173566,-0.238369,0.239185,0.23944,1.4302
455,0.293817,-0.174514,0.296378,-0.136897,0.178706,0.0810171,1.34395
456,0.289428,-0.105885,0.254995,-0.188506,0.0351958,0.11419,1.32964
457,0.177476,-0.0770679,0.186653,-0.010562,0.11328,0.0159791,1.41256
458,0.304386,-0.0214674,0.0465258,-0.0911543,0.0238584,0.0366628,1.27147
459,0.324177,-0.0551498,-0.0764432,-0.220407,-0.0324245,0.172749,1.28157
460,0.441486,-0.167345,-0.0252816,-0.19954,0.00795003,0.140002,1.16768
461,0.382332,-0.0423185,-0.0376202,-0.108232,0.00128122,-0.0101375,1.19477
462,0.314507,-0.192318,-0.0446939,-0.225243,-0.0196091,0.189639,1.3055
463,0.378588,-0.181514,-0.134129,-0.397763,-0.0750778,0.125751,1.28529
464,0.43912,-0.0533786,-0.284129,-0.360525,-0.0793543,-0.0742486,1.22722
465,0.397155,0.0764106,-0.260859,-0.2352,-0.182933,0.125751,1.24736
466,0.329406,0.12102,-0.211547,-0.214983,-0.0339277,0.182437,1.29657
467,0.404015,0.0682353,-0.120471,-0.335941,0.126256,0.0795269,1.23113
468,0.265345,0.0193939,0.0295291,-0.248985,0.207204,0.0269808,1.34577
469,0.252793,0.137479,0.121091,-0.0837888,0.267024,0.104805,1.36382
470,0.317809,0.177902,-0.0222972,-0.0165658,0.314702,0.115509,1.3095
471,0.259847,0.251414,0.00800205,-0.0732051,0.361362,0.143774,1.39229
472,0.302129,0.149808,0.0982256,-0.112628,0.39115,-0.0451681,1.34511
473,0.152129,0.0305862,0.168664,0.0361963,0.497733,-0.202978,1.52717
474,0.235404,0.0721111,0.0291439,-0.0825961,0.363849,-0.339118,1.42952
475,0.375866,0.114937,-0.0343048,-0.173878,0.334018,-0.310341,1.29629
476,0.359319,-0.0213537,-0.106207,-0.0960955,0.486307,-0.237013,1.33466
477,0.209319,-0.171354,-0.00922151,-0.152293,0.586418,-0.254709,1.52152
478,0.209687,-0.171596,-0.107046,-0.208363,0.429087,-0.331841,1.49371
479,0.292823,-0.12085,0.0429539,-0.267655,0.56214,-0.256321,1.45017
480,0.196354,-0.0142636,0.13756,-0.378397,0.36214,-0.0588704,1.47852
481,0.26847,0.00650657,0.150668,-0.333018,0.548336,-0.0963932,1.46276
482,0.389635,0.0869211,0.0774423,-0.143132,0.531459,-0.0120453,1.30835
483,0.451812,0.0629375,0.0266059,-0.119632,0.363354,0.00699779,1.18456
484,0.317282,0.109939,0.074448,-0.136564,0.301152,0.124603,1.30912
485,0.359156,0.132828,-0.0678724,-0.302527,0.242921,0.324603,1.32145
486,0.250053,0.199092,0.0821276,-0.180632,0.11807,0.41481,1.41753
487,0.374828,0.0985467,0.134898,-0.196981,0.174894,0.258242,1.26267
488,0.228956,0.188976,0.0564864,-0.241358,0.279966,0.1658,1.41547
489,0.377761,0.0641105,-0.0935136,-0.202214,0.125955,0.0458694,1.22272
490,0.351654,0.103844,-0.188563,-0.0181483,0.136459,-0.124383,1.25183
491,0.470883,-0.0355162,-0.0507096,-0.0189274,0.263343,-0.199363,1.15026
492,0.451733,0.0875455,-0.076898,-0.172161,0.168488,-0.282854,1.18487
493,0.417056,0.0082961,-0.0647624,-0.140075,0.29331,-0.340509,1.24779
494,0.477426,-0.103737,0.0507098,-0.0344943,0.37644,-0.145955,1.17175
495,0.327426,-0.217854,-0.00652236,-0.173676,0.477273,0.013305,1.36074
496,0.353626,-0.0948356,-0.135916,-0.190509,0.380707,0.090359,1.30321
497,0.33019,-0.15695,-0.0183174,-0.194566,0.498938,-0.109641,1.36488
498,0.368785,-0.258341,-0.0824381,-0.0360238,0.544301,-0.146596,1.35551
499,0.367486,-0.135995,-0.0810555,-0.133675,0.555446,0.0265748,1.34168
