0	299	0	1	144	2.48444	0.0971936
0	298	0	1	199	3.50798	0.0891928
0	297	0	1	157	2.53555	0.0854356
0	296	0	1	83	1.60277	0.0536731
0	295	0	1	111	1.74902	0.0795654
0	294	0	1	99	1.58199	0.0807049
0	293	0	1	84	1.56151	0.0264631
0	292	0	1	176	2.91702	0.0878481
0	291	0	1	50	0.800619	0.0529296
0	290	0	1	65	1.34051	0.0626233
0	289	0	1	83	1.33889	0.0585285
0	288	0	1	141	2.34063	0.0741521
0	287	0	0	200	3.5669	0.769097
0	286	0	1	88	1.44304	0.0699516
0	285	0	1	192	3.472	0.060658
0	284	0	1	120	2.17212	0.0771132
0	283	0	1	158	2.62866	0.0905565
0	282	0	1	75	1.19267	0.0486833
0	281	0	1	119	2.23125	0.0956664
0	280	0	1	130	2.17483	0.0787254
0	279	0	1	151	2.70968	0.066847
0	278	0	1	183	3.04794	0.0727641
0	277	0	1	89	1.74831	0.0446773
0	276	0	0	200	3.26469	0.406278
0	275	0	1	176	3.15011	0.0924407
0	274	0	1	54	0.839656	0.0863581
0	273	0	1	178	3.25226	0.0941824
0	272	0	1	88	1.43546	0.0633498
0	271	1	0	143	2.56108	3.06431
0	270	0	1	107	1.79158	0.0682919
0	269	0	1	81	1.34199	0.0626137
0	268	0	1	82	1.27683	0.0512499
0	267	0	0	200	3.63688	0.463774
0	266	0	1	193	3.4507	0.0810596
0	265	0	0	200	3.28064	0.498795
0	264	0	0	200	3.51443	2.44975
0	263	0	1	177	3.23063	0.0792181
0	262	0	1	138	2.20962	0.0683184
0	261	0	1	144	2.63587	0.0782741
0	260	0	1	188	3.07631	0.075798
0	259	0	1	72	1.37868	0.0907774
0	258	0	0	200	3.34987	0.44583
0	257	0	1	76	1.48724	0.0989888
0	256	0	0	200	3.35315	0.44899
0	255	0	1	54	0.816866	0.0972156
0	254	0	1	87	1.63346	0.0747278
0	253	0	1	85	1.39771	0.0469797
0	252	0	1	175	3.1933	0.0417105
0	251	0	1	71	1.1674	0.0880724
0	250	0	1	128	2.18344	0.0906983
0	249	0	1	198	3.62474	0.0911136
0	248	0	1	87	1.38239	0.0929534
0	247	0	1	66	1.33288	0.0440315
0	246	0	1	62	0.991049	0.0840709
0	245	0	1	74	1.22562	0.0663204
0	244	0	1	73	1.14866	0.0536386
0	243	0	1	81	1.5338	0.058004
0	242	0	1	74	1.16769	0.0986044
0	241	0	1	94	1.4932	0.0714854
0	240	0	1	131	2.46543	0.0662102
0	239	0	1	85	1.4035	0.0699313
0	238	1	0	80	1.22895	2.17711
0	237	0	1	69	1.13705	0.0760017
0	236	0	1	133	2.39223	0.0661182
0	235	0	0	200	3.10303	3.44098
0	234	0	1	68	1.36959	0.0969019
0	233	0	1	112	1.87524	0.0789102
0	232	0	1	132	2.29405	0.0817572
0	231	0	1	134	2.40398	0.0959142
0	230	0	1	188	3.39897	0.0323155
0	229	0	1	109	1.80943	0.09708
0	228	0	1	65	1.05691	0.0526837
0	227	0	1	135	2.43431	0.0759411
0	226	0	1	122	1.98912	0.0578229
0	225	0	1	151	2.86923	0.0807307
0	224	0	1	95	1.49803	0.09471
0	223	0	1	64	1.00514	0.0914345
0	222	0	1	177	3.16765	0.0803396
0	221	0	1	81	1.28534	0.0816873
0	220	0	1	78	1.22028	0.0835209
0	219	0	1	87	1.65476	0.0824913
0	218	0	1	61	0.983986	0.0362407
0	217	0	1	152	2.49123	0.0910648
0	216	0	1	60	1.24399	0.0767799
0	215	0	1	78	1.25978	0.0948765
0	214	0	1	136	2.24235	0.055954
0	213	0	1	78	1.39345	0.0849314
0	212	0	1	65	1.12545	0.0675549
0	211	0	1	128	2.17585	0.0253459
0	210	0	0	200	3.32857	2.84581
0	209	0	1	92	1.48094	0.0940528
0	208	0	1	73	1.17929	0.0556885
0	207	1	0	101	1.87802	3.76174
0	206	0	0	200	3.36398	1.57477
0	205	0	1	76	1.47882	0.0645256
0	204	0	1	146	2.41915	0.0986401
0	203	0	1	142	2.64942	0.070944
0	202	0	1	134	2.24791	0.0978932
0	201	0	1	103	1.76838	0.0627215
0	200	0	0	200	3.44531	0.793281
0	199	0	1	99	1.76333	0.0904459
0	198	0	1	93	1.61114	0.0987221
0	197	0	1	193	3.19187	0.0813665
0	196	0	0	200	3.49563	0.519066
0	195	0	1	106	1.99317	0.0989809
0	194	0	0	200	3.22898	0.72706
0	193	0	1	162	2.89061	0.0829823
0	192	0	1	68	1.06571	0.0881446
0	191	0	1	54	0.835188	0.0866048
0	190	0	1	91	1.4469	0.0874286
0	189	0	1	179	3.20983	0.0806413
0	188	0	1	142	2.47735	0.0966385
0	187	0	1	64	1.02928	0.0303536
0	186	0	1	74	1.1549	0.0861487
0	185	0	0	200	3.50431	0.57531
