0	299	0	1	56	4.49653	0.0319024
0	298	0	1	59	4.48504	0.0596997
0	297	0	1	54	4.12318	0.0854834
0	296	0	1	63	4.87387	0.0902574
0	295	0	1	59	4.51493	0.093295
0	294	0	1	50	3.317	0.0957115
0	293	0	1	67	5.28401	0.0389941
0	292	0	1	79	6.72642	0.0612672
0	291	0	1	45	4.36847	0.0349218
0	290	0	1	49	3.80077	0.0708948
0	289	0	1	58	4.97341	0.0994406
0	288	0	1	59	4.50592	0.0727376
0	287	0	1	86	7.24803	0.098757
0	286	0	1	74	5.97964	0.0507503
0	285	1	0	34	2.99816	3.82049
0	284	0	1	56	4.18977	0.0869166
0	283	0	1	55	3.78426	0.082007
0	282	0	1	61	4.28893	0.0721927
0	281	0	1	55	4.52954	0.0954421
0	280	0	1	66	4.88141	0.082564
0	279	0	1	55	4.11158	0.0635011
0	278	0	1	90	6.97772	0.0820276
0	277	0	1	44	3.90209	0.076355
0	276	0	1	53	3.52632	0.0965481
0	275	0	1	58	4.52785	0.0846701
0	274	0	1	57	5.12856	0.055272
0	273	0	1	54	3.8068	0.0611492
0	272	0	1	77	5.4864	0.0384099
0	271	0	1	59	4.76485	0.0181108
0	270	0	1	51	4.07774	0.0990054
0	269	0	1	50	3.86508	0.0907676
0	268	0	1	67	5.18583	0.0253941
0	267	0	1	71	5.5751	0.0785465
0	266	0	1	52	4.08618	0.0875288
0	265	0	1	59	4.46781	0.0573103
0	264	0	1	60	4.7888	0.096331
0	263	0	1	49	3.46064	0.0929242
0	262	0	1	69	5.44246	0.0583799
0	261	0	1	50	3.42721	0.0971084
0	260	0	1	55	3.91701	0.0372262
0	259	0	1	52	4.29819	0.0738136
0	258	0	1	66	5.16648	0.0894894
0	257	0	1	51	3.59363	0.0659568
0	256	0	1	51	3.80808	0.0622365
0	255	0	1	61	4.41025	0.0770305
0	254	0	1	46	3.64271	0.0632097
0	253	0	1	42	3.15374	0.0708261
0	252	0	1	57	5.00946	0.0696177
0	251	0	1	51	3.78098	0.0951202
0	250	0	1	65	4.78565	0.0733548
0	249	0	1	71	5.37394	0.0276402
0	248	0	1	52	3.89333	0.0947327
0	247	0	1	48	4.03028	0.0637139
0	246	0	1	63	4.91239	0.0499834
0	245	0	1	55	3.96906	0.0991932
0	244	0	1	58	4.23685	0.0825622
0	243	0	1	56	4.61502	0.043453
0	242	0	1	67	5.25749	0.0945866
0	241	0	1	61	4.3556	0.0947997
0	240	0	1	49	3.76621	0.0657168
0	239	0	1	61	5.17097	0.0645813
0	238	0	1	60	4.61871	0.0921352
0	237	0	1	52	4.03638	0.084504
0	236	0	1	51	4.46346	0.0975323
0	235	0	1	67	5.34178	0.0462059
0	234	0	1	69	5.2765	0.0483903
0	233	0	1	73	7.50054	0.0813753
0	232	0	1	54	4.17063	0.0726142
0	231	0	1	54	4.41774	0.0416012
0	230	0	1	49	3.03655	0.0826336
0	229	0	1	60	4.93968	0.0812567
0	228	0	1	54	4.35392	0.0410464
0	227	0	1	70	5.38136	0.0684284
0	226	0	1	51	4.5041	0.0665952
0	225	0	1	52	4.04741	0.0553385
0	224	0	1	69	5.56564	0.0939596
0	223	0	1	99	7.92695	0.0162313
0	222	0	1	45	3.37035	0.0657554
0	221	0	1	59	4.9083	0.0485848
0	220	0	1	46	3.62373	0.0438122
0	219	0	1	56	4.29504	0.0932115
0	218	0	1	44	3.62207	0.0760355
0	217	0	1	58	4.86685	0.0350499
0	216	0	1	46	3.63337	0.0374958
0	215	0	1	56	4.19973	0.0727549
0	214	0	1	68	5.89452	0.0953843
0	213	0	1	55	3.78209	0.0539225
0	212	0	1	45	4.11549	0.0941722
0	211	0	1	57	4.18578	0.0898585
0	210	0	1	56	4.12024	0.0658686
0	209	0	1	55	4.80289	0.0974433
0	208	0	1	56	4.43436	0.0600993
0	207	0	1	65	5.15036	0.0991846
0	206	0	1	51	4.00862	0.0661656
0	205	0	1	62	4.32707	0.077619
0	204	0	1	58	4.29206	0.0520934
0	203	0	1	58	4.58821	0.0939119
0	202	0	1	74	6.12746	0.0881541
0	201	0	1	61	5.23426	0.0940874
0	200	0	1	57	4.31298	0.0847847
0	199	0	1	58	4.08996	0.0531193
0	198	0	1	55	4.2693	0.0387019
0	197	0	1	47	3.65092	0.0964736
0	196	0	1	56	4.65546	0.0799856
0	195	0	1	45	3.7015	0.0319355
0	194	0	1	120	10.2794	0.0353201
0	193	0	1	55	4.19352	0.0574295
0	192	0	1	47	3.57818	0.0980153
0	191	0	1	49	4.17354	0.0807037
0	190	0	1	62	4.66362	0.0797326
0	189	0	1	65	5.46461	0.0339036
0	188	0	1	47	3.30115	0.0891918
0	187	0	1	57	4.07941	0.0939997
0	186	0	1	71	5.55567	0.0714261
0	185	0	1	62	4.91112	0.0861659
0	184	0	1	60	4.78235	0.0975214
0	183	0	1	54	4.04873	0.0870829
0	182	0	1	52	3.93778	0.0663405
0	181	0	1	55	4.08622	0.0500523
0	180	0	1	115	9.75267	0.0510157
0	179	0	1	45	3.27863	0.0720929
0	178	0	1	63	4.83157	0.0656008
0	177	0	1	46	3.61182	0.061937
0	176	0	1	51	3.56329	0.0777929
0	175	0	1	59	4.39697	0.0643375
0	174	0	1	48	3.86283	0.049336
0	173	0	1	62	4.41419	0.0362068
0	172	0	1	51	4.86527	0.0654772
0	171	0	1	65	5.17297	0.0969868
0	170	0	1	64	5.21184	0.0885512
0	169	0	1	47	3.84905	0.046237
0	168	0	1	44	3.09015	0.0468714
0	167	0	1	60	5.54827	0.0728818
0	166	0	1	62	5.1462	0.037426
0	165	0	1	58	4.59784	0.0527204
0	164	0	1	72	5.8299	0.0604845
0	163	0	1	46	3.63129	0.0606702
0	162	0	1	54	3.86749	0.0787476
0	161	0	1	42	4.57546	0.0558315
0	160	0	1	52	3.38815	0.0990769
0	159	0	1	59	5.63247	0.0778934
0	158	0	1	51	3.58902	0.0623034
0	157	0	1	55	4.13024	0.0745442
0	156	0	1	45	4.18651	0.0978071
0	155	0	1	48	3.37645	0.0962161
0	154	0	1	64	4.74345	0.0996408
0	153	0	1	59	5.02266	0.0974989
0	152	0	1	51	3.95671	0.0976032
0	151	0	1	56	4.55107	0.0914443
0	150	0	1	53	3.8963	0.0960501
0	149	0	1	44	3.0634	0.0948487
0	148	0	1	47	3.98082	0.0394855
0	147	0	1	47	3.79543	0.0266071
0	146	0	1	49	4.3772	0.0939502
0	145	0	1	60	5.19599	0.0945849
0	144	0	1	61	4.49826	0.0587409
0	143	0	1	48	3.4892	0.064715
0	142	0	1	56	5.45326	0.0916711
0	141	0	1	52	3.98215	0.0370566
0	140	0	1	62	4.74158	0.0443032
0	139	0	1	53	3.80804	0.0678007
0	138	0	1	56	4.49154	0.0834426
0	137	0	1	69	4.95864	0.0775631
0	136	0	1	55	4.20354	0.0626205
0	135	0	1	60	5.41789	0.0522611
0	134	0	1	61	4.81389	0.0873154
0	133	0	1	48	3.3914	0.0738863
0	132	0	1	63	5.20972	0.0786364
0	131	0	1	54	4.53761	0.0810916
0	130	0	1	56	5.49633	0.0292212
0	129	0	1	42	3.98327	0.0706981
0	128	0	1	48	4.78436	0.071914
0	127	0	1	56	4.29725	0.0414936
0	126	0	1	60	4.39964	0.0711892
0	125	0	1	49	3.56306	0.0853469
0	124	0	1	50	4.12978	0.082695
0	123	0	1	79	6.52242	0.0580243
0	122	0	1	43	3.45844	0.0707111
0	121	0	1	80	6.4507	0.0995921
0	120	0	1	61	4.69497	0.0790187
0	119	0	1	52	4.24404	0.061754
0	118	0	1	56	4.3868	0.0910113
0	117	0	1	60	5.02628	0.0556154
0	116	0	1	63	5.19152	0.0760579
0	115	0	1	53	4.17145	0.0955134
0	114	0	1	65	5.35426	0.0636984
0	113	0	1	44	3.16132	0.0408934
0	112	0	1	49	3.67816	0.0924432
0	111	0	0	200	15.3755	3.83273
0	110	0	1	48	4.62363	0.065664
0	109	0	1	46	3.76689	0.052178
0	108	0	1	38	4.01992	0.087789
0	107	0	1	55	4.44251	0.0860014
0	106	0	1	57	4.37656	0.0755754
0	105	0	1	49	3.86285	0.0446056
0	104	0	1	61	5.48779	0.0869126
0	103	0	1	46	3.4868	0.0770676
0	102	0	1	63	5.30073	0.0925886
0	101	0	1	49	4.12506	0.0644595
0	100	0	1	47	3.85298	0.0633465
0	99	0	1	56	4.35145	0.0695539
0	98	0	1	55	3.97069	0.0551363
0	97	0	1	43	4.81356	0.0628239
0	96	0	1	50	3.89853	0.0814602
0	95	0	1	51	4.11385	0.0821244
0	94	0	1	52	5.50177	0.0866561
0	93	0	1	40	4.2141	0.0770225
0	92	0	1	51	3.80845	0.0673214
0	91	0	1	49	3.88337	0.0989616
0	90	0	1	41	4.28822	0.0402654
0	89	0	1	62	6.08979	0.0582949
0	88	0	1	59	5.49096	0.0809931
0	87	0	1	38	4.01598	0.0959239
0	86	0	1	43	3.24968	0.0692463
0	85	0	1	58	4.23166	0.0668507
0	84	0	1	77	7.16676	0.0862524
0	83	0	1	56	5.39317	0.069562
0	82	0	1	44	3.78406	0.030983
0	81	0	1	50	3.48167	0.0585272
0	80	0	1	63	5.0473	0.0713649
0	79	0	1	53	5.32671	0.0704866
0	78	0	1	51	3.82595	0.0859436
0	77	0	1	58	5.69073	0.0526839
0	76	0	1	44	3.69932	0.0491817
0	75	0	1	43	4.51519	0.0485579
0	74	0	1	47	4.29762	0.0819551
0	73	0	1	47	3.56653	0.0794426
0	72	0	1	59	5.39028	0.0651526
0	71	0	1	46	3.83532	0.0528072
0	70	0	1	43	3.70107	0.0758037
0	69	0	1	72	5.56167	0.0449447
0	68	0	1	44	4.41101	0.0982103
0	67	0	1	55	5.79448	0.068383
0	66	0	1	52	4.20881	0.0768981
0	65	0	1	42	4.57594	0.0728583
0	64	0	1	82	6.42725	0.0590391
0	63	0	1	46	4.1804	0.0632239
0	62	0	1	56	4.418	0.0367374
0	61	0	1	46	4.75686	0.0929013
0	60	0	1	49	4.34383	0.0843972
0	59	0	1	44	3.33418	0.0709821
0	58	0	1	57	4.04179	0.0957069
0	57	0	1	60	5.56224	0.0915333
0	56	0	1	55	5.23451	0.0918231
0	55	0	1	58	5.01595	0.0728969
0	54	0	1	68	6.90582	0.0539724
0	53	0	1	43	3.93906	0.0577348
0	52	0	1	65	6.05946	0.0592399
0	51	0	1	53	4.94567	0.0990662
0	50	0	1	44	4.41979	0.0892623
0	49	0	1	63	5.44766	0.086231
0	48	0	1	43	3.30794	0.0879085
0	47	0	1	39	4.06137	0.0596395
0	46	0	1	49	4.15249	0.0630038
0	45	0	1	53	4.26384	0.0841911
0	44	0	1	49	3.91281	0.0991825
0	43	0	1	47	4.19018	0.0624437
0	42	0	1	50	5.14058	0.0882493
0	41	0	1	49	5.39789	0.0671537
0	40	0	1	43	4.51552	0.0793549
0	39	0	1	49	4.61082	0.0840054
0	38	0	1	55	3.72905	0.0736971
0	37	0	1	48	3.77175	0.0864583
0	36	0	1	46	4.84908	0.0487861
0	35	0	1	44	4.2917	0.0720088
0	34	0	1	54	5.31637	0.0831747
0	33	0	1	60	4.6795	0.0854134
0	32	0	1	41	4.00767	0.0872291
0	31	0	1	53	5.13119	0.0995797
0	30	0	1	50	3.8054	0.0959431
0	29	0	1	44	4.16282	0.0894113
0	28	0	1	51	4.1623	0.0679385
0	27	0	1	43	4.72045	0.0712018
0	26	0	1	51	4.38964	0.0627132
0	25	0	1	62	6.38282	0.0785256
0	24	0	1	72	5.65335	0.0939563
0	23	0	1	54	4.80893	0.0757158
0	22	0	1	52	4.05044	0.0803142
0	21	0	1	50	4.72307	0.0210556
0	20	0	1	54	5.39581	0.0830641
0	19	0	1	55	3.94996	0.0945446
0	18	0	1	53	5.58056	0.0961326
0	17	0	1	42	3.83432	0.0961851
0	16	0	1	62	5.18792	0.0989132
0	15	0	1	51	4.94399	0.0810132
0	14	0	1	45	4.01151	0.01956
0	13	0	1	41	3.26131	0.0128243
0	12	0	1	60	4.99632	0.041239
0	11	0	1	39	4.29345	0.0468993
0	10	0	1	62	5.35051	0.058985
0	9	0	1	40	3.83346	0.0238831
0	8	0	1	45	4.43788	0.0775812
0	7	0	1	51	4.76679	0.0809527
0	6	0	1	43	3.2841	0.0943846
0	5	0	1	45	4.76779	0.0792344
0	4	0	1	54	4.2918	0.0882943
0	3	0	1	60	5.66879	0.0772051
0	2	0	1	50	4.15742	0.0989014
0	1	0	1	65	5.8184	0.0789242
0	0	0	1	56	5.0708	0.0858377
1	299	0	1	55	3.88473	0.0941985
1	298	0	1	57	4.53347	0.0639352
1	297	0	1	48	3.13619	0.095515
1	296	0	1	57	4.35144	0.0479217
1	295	0	1	68	5.0817	0.0986638
1	294	0	1	60	4.76708	0.0767074
1	293	0	1	49	3.76334	0.0745677
1	292	0	1	52	3.8464	0.0842606
1	291	0	1	50	4.8714	0.0864757
1	290	0	1	59	4.64749	0.0816938
1	289	0	1	43	3.50563	0.0703978
1	288	0	1	46	3.86546	0.0436039
1	287	0	1	52	3.85251	0.0698094
1	286	0	1	71	5.75058	0.0481158
1	285	0	1	53	3.8325	0.0880106
1	284	0	1	53	4.14464	0.0887336
1	283	0	1	50	3.46334	0.0956976
1	282	0	1	67	5.39335	0.0320723
1	281	0	1	48	4.23175	0.0590069
1	280	0	1	49	3.59578	0.0964894
1	279	0	1	67	5.04741	0.0841897
1	278	0	1	71	5.35515	0.0310647
1	277	0	1	55	4.03365	0.0884096
1	276	0	1	64	5.3755	0.0766955
1	275	0	1	70	5.53203	0.0790144
1	274	0	1	58	5.5212	0.0174305
1	273	0	1	65	4.85157	0.0998602
1	272	0	1	69	5.44781	0.0952225
1	271	0	1	48	3.53465	0.0753482
1	270	0	1	64	5.24903	0.0882702
1	269	0	1	46	3.27225	0.0903113
1	268	0	1	104	8.88418	0.0786792
1	267	0	1	76	6.04159	0.0651431
1	266	0	1	54	4.49138	0.0779194
1	265	0	1	55	4.22932	0.0752397
1	264	0	1	67	5.42391	0.09704
1	263	0	1	58	4.5186	0.0765783
1	262	0	1	57	4.42286	0.012937
1	261	0	1	60	4.52919	0.0522852
1	260	0	1	60	4.31441	0.057362
1	259	0	1	58	4.34541	0.0660819
1	258	0	1	61	4.84985	0.063144
1	257	0	1	61	4.56739	0.0969705
1	256	0	1	51	4.24422	0.0271518
1	255	0	1	59	4.63416	0.086188
1	254	0	1	85	7.09394	0.0623806
1	253	0	1	57	4.34198	0.0910045
1	252	0	1	64	5.73142	0.0556967
1	251	0	1	60	4.7284	0.0981849
1	250	0	1	63	4.70925	0.0576725
1	249	0	1	56	4.61356	0.0976765
1	248	0	1	44	2.93223	0.0714851
1	247	0	1	62	4.91035	0.0771372
1	246	0	1	67	5.28614	0.0941956
1	245	0	1	48	3.32705	0.0371338
1	244	0	1	67	4.8597	0.0672526
1	243	0	1	65	5.50268	0.0741689
1	242	0	1	56	4.31034	0.0654388
