s,map,is_failed,is_success,iter,elapsed,f_err
1,218,0,1,145,5.74324,0.0939137
1,217,0,0,200,6.81084,1.9019
1,216,0,0,200,7.25702,1.29387
1,215,0,1,92,3.45653,0.0789182
1,214,0,0,200,7.79089,0.840626
1,213,0,1,136,4.97179,0.0835813
1,212,0,1,60,2.12448,0.0988812
1,211,0,1,91,2.93434,0.0865109
1,210,0,0,200,7.87043,0.887386
1,209,0,1,123,5.23075,0.0846811
1,208,0,0,200,8.02209,1.04442
1,207,0,1,59,1.8789,0.0764825
1,206,0,0,200,8.04088,0.277432
1,205,0,0,200,7.15269,1.89176
1,204,0,0,200,7.56382,3.26129
1,203,0,0,200,7.43448,1.44715
1,202,0,0,200,8.09408,0.374847
1,201,0,0,200,7.4166,2.01001
1,200,0,0,200,7.3795,1.63531
1,199,0,1,187,7.76814,0.0166825
1,198,0,0,200,7.93435,0.29214
1,197,0,1,87,3.1503,0.0454445
1,196,0,0,200,7.45131,2.44473
1,195,0,0,200,7.87342,0.778127
1,194,0,0,200,7.26864,0.917116
1,193,0,0,200,7.39554,1.00058
1,192,0,0,200,6.35175,1.26048
1,191,0,0,200,8.19239,0.931033
1,190,0,0,200,7.04841,1.32558
1,189,0,0,200,7.91803,0.392885
1,188,0,0,200,7.07884,2.29459
1,187,0,0,200,7.45989,2.16382
1,186,0,1,81,2.44556,0.0857421
1,185,0,1,147,5.87421,0.0906779
1,184,0,1,160,6.28387,0.0792765
1,183,0,1,98,3.66954,0.0782983
1,182,0,0,200,7.66766,0.556048
1,181,0,1,74,2.46851,0.0862886
1,180,0,0,200,7.49577,1.70383
1,179,0,0,200,7.38495,1.71397
1,178,0,1,61,1.8858,0.091119
1,177,0,0,200,8.06382,1.26566
1,176,0,0,200,7.45687,1.53562
1,175,0,0,200,6.96505,1.70008
1,174,0,1,135,5.10926,0.0831858
1,173,0,1,155,5.95704,0.0991486
1,172,0,0,200,7.70582,1.43404
1,171,0,0,200,7.73062,5.78218
1,170,0,0,200,7.82927,0.729702
1,169,0,0,200,8.09091,2.39132
1,168,0,0,200,7.53156,0.973786
1,167,0,1,189,7.997,0.0567048
1,166,0,0,200,7.91678,0.819962
1,165,0,1,122,4.41374,0.09827
1,164,0,1,136,5.61154,0.0583211
1,163,0,1,59,1.93381,0.0936633
1,162,0,0,200,7.46959,0.809976
1,161,0,0,200,8.32654,1.39409
1,160,0,1,74,2.31596,0.0747512
1,159,0,1,83,3.0394,0.0678708
1,158,0,0,200,7.6869,2.26237
1,157,0,0,200,7.45635,1.05891
1,156,0,1,84,3.27697,0.0884209
1,155,0,0,200,7.47642,1.13521
1,154,0,1,169,6.40041,0.092639
1,153,0,1,101,3.50504,0.067135
1,152,0,0,200,7.43438,1.72621
1,151,0,1,82,2.78508,0.0675448
1,150,0,1,146,5.93235,0.0701226
1,149,0,0,200,7.60222,2.73942
1,148,0,1,108,4.17142,0.06095
1,147,0,0,200,8.00452,5.61105
1,146,0,0,200,8.97755,0.903485
1,145,0,1,170,6.66713,0.0473173
1,144,0,1,135,5.23,0.0765029
1,143,0,1,71,2.49561,0.0783759
1,142,0,0,200,7.40052,1.46677
1,141,0,1,150,6.51446,0.0574757
1,140,0,1,86,2.93681,0.0924089
1,139,0,1,175,6.8724,0.0667735
1,138,0,0,200,7.94817,1.19559
1,137,0,0,200,7.86225,0.631106
1,136,0,1,84,2.86124,0.0566788
1,135,0,1,116,4.82401,0.0946808
1,134,0,0,200,7.52546,0.600103
1,133,0,0,200,7.75974,1.08407
1,132,0,0,200,7.61553,0.186653
1,131,0,0,200,7.45672,2.13356
1,130,0,0,200,7.72682,1.1404
1,129,0,0,200,7.81518,1.34658
1,128,0,0,200,7.6549,1.50287
1,127,0,1,74,2.41753,0.0940194
1,126,0,0,200,7.12818,1.03764
1,125,0,0,200,7.5876,1.05261
1,124,0,1,158,6.66553,0.0795699
1,123,0,1,76,2.42761,0.0995863
1,122,0,1,107,4.23448,0.0716701
1,121,0,0,200,7.85396,0.469262
1,120,0,0,200,7.49645,1.01942
1,119,0,0,200,8.0954,5.86581
1,118,0,0,200,7.60431,0.461156
1,117,0,1,57,1.80734,0.0216143
1,116,0,0,200,7.82007,4.80857
1,115,0,0,200,7.59313,0.436786
1,114,0,1,152,5.97791,0.0835274
1,113,0,1,130,4.9722,0.0637336
1,112,0,1,122,4.33077,0.0967997
1,111,0,0,200,5.06573,3.68172
1,110,0,1,66,2.59509,0.0285273
1,109,0,0,200,7.89372,0.316022
1,108,0,1,147,6.57204,0.0538171
1,107,0,0,200,8.22471,1.35722
1,106,0,0,200,7.55866,1.26306
1,105,0,1,80,2.81936,0.0904842
1,104,0,1,76,2.50351,0.0939076
1,103,0,1,104,3.79759,0.0880474
1,102,0,0,200,7.74867,0.25381
1,101,0,0,200,7.82388,1.72143
1,100,0,0,200,7.63552,1.15661
1,99,0,0,200,7.42593,0.552417
1,98,0,0,200,7.4466,1.63713
1,97,0,1,57,2.07707,0.0708767
1,96,0,0,200,7.71896,0.604391
1,95,0,0,200,7.63123,6.50594
1,94,0,1,68,2.71486,0.0972569
1,93,0,1,73,2.90801,0.0335475
1,92,0,1,158,6.42706,0.0844067
1,91,0,0,200,7.00171,1.31314
