230	1	0	200	6.39657	1.39564
229	1	0	152	4.92056	1.44408
228	1	0	72	2.36464	1.91969
227	1	0	200	6.40828	4.84309
226	1	0	24	0.826159	4.34703
225	0	1	51	1.66095	5.2826
224	1	0	200	6.39736	2.36169
223	1	0	70	2.2859	2.11015
222	1	0	200	6.46195	0.847783
221	0	1	87	2.85285	4.77848
220	1	0	26	0.866894	5.08688
219	0	1	36	1.17677	3.28381
218	0	1	93	3.00701	2.24663
217	1	0	45	1.50015	2.90673
216	1	0	83	2.67527	5.06293
215	1	0	89	2.91703	1.4624
214	1	0	200	6.40032	2.08091
213	0	1	128	4.13618	2.74589
212	0	1	97	3.19785	0.80034
211	1	0	80	2.61374	2.38512
210	1	0	172	5.5366	7.15999
209	0	1	90	2.92633	3.32403
208	0	1	33	1.09468	0.626213
207	0	1	31	1.01915	1.89099
206	0	1	45	1.47513	0.493815
205	0	1	32	1.04437	0.563888
204	1	0	149	4.79636	4.70576
203	0	1	25	0.844126	4.66795
202	0	1	161	5.20353	1.92474
201	1	0	61	1.99466	2.00983
200	0	1	27	0.898449	6.98341
199	1	0	200	6.39019	2.9405
198	1	0	200	6.43038	0.262119
197	0	1	186	6.04503	1.19967
196	0	1	59	1.9309	3.10489
195	0	1	127	4.1199	2.04802
194	0	1	47	1.5518	4.29988
193	1	0	23	0.764681	4.96199
192	1	0	21	0.701699	4.02862
191	0	1	87	2.82509	1.42001
190	0	1	53	1.7418	1.86207
189	1	0	200	6.40086	1.69071
188	0	1	172	5.62137	5.39674
187	0	1	69	2.24244	0.950322
186	0	1	128	4.1536	4.42407
185	1	0	160	5.18528	3.32356
184	0	1	87	2.85738	5.99198
183	0	1	33	1.10388	4.79517
182	1	0	200	6.41584	11.8044
181	0	1	38	1.26652	0.440641
180	0	1	32	1.05969	6.23885
179	0	1	39	1.27435	1.83184
178	0	1	39	1.27221	0.840083
177	1	0	135	4.36599	3.56704
176	1	0	21	0.706383	4.17458
175	1	0	200	6.40944	1.27886
174	1	0	200	6.44139	2.52879
173	0	1	196	6.33069	1.63175
172	0	1	92	3.00442	0.508728
171	1	0	200	6.41696	3.277
170	0	1	33	1.09056	2.76067
