0	299	1	108	48.3821
0	298	1	106	160.364
0	297	1	89	111.678
0	296	1	109	125.538
0	295	1	86	92.4118
0	294	1	75	47.2233
0	293	1	89	80.7708
0	292	1	95	131.535
0	291	1	72	140.48
0	290	1	92	105.768
0	289	1	89	123.858
0	288	1	86	117.278
0	287	1	94	72.9862
0	286	1	95	78.17
0	285	0	35	31.4376
0	284	1	90	81.5884
0	283	1	70	35.8978
0	282	1	91	109.851
0	281	0	108	158.173
0	280	1	88	93.9787
0	279	1	76	96.255
0	278	1	74	58.6253
0	277	1	81	125.25
0	276	1	90	150.687
0	275	1	108	97.6308
0	274	1	93	124.919
0	273	1	94	62.6974
0	272	1	111	164.084
0	271	0	200	305.352
0	270	1	77	73.3127
0	269	1	81	109.325
0	268	1	87	91.2889
0	267	1	96	105.867
0	266	1	81	122.615
0	265	1	88	87.9481
0	264	1	81	92.1515
0	263	1	103	61.8752
0	262	1	118	162.289
0	261	1	72	112.656
0	260	1	78	54.1934
0	259	1	86	101.47
0	258	1	73	98.5378
0	257	1	85	133.996
0	256	1	84	93.4067
0	255	1	73	69.9025
0	254	1	73	118.912
0	253	1	103	119.329
0	252	1	90	143.913
0	251	1	101	161.813
0	250	1	76	123.883
0	249	1	78	74.6381
0	248	0	85	38.086
0	247	1	102	169.253
0	246	1	88	124.414
0	245	1	75	77.3639
0	244	1	93	122.263
0	243	1	75	131.047
0	242	1	79	83.0607
0	241	1	73	96.1315
0	240	1	83	106.754
0	239	1	84	129.219
0	238	1	99	152.601
0	237	1	73	111.648
0	236	1	102	171.217
0	235	0	136	31.8314
0	234	1	85	119.259
0	233	1	79	107.337
0	232	1	93	79.5309
0	231	1	84	129.011
0	230	1	105	108.813
0	229	1	86	87.9331
0	228	1	84	104.939
0	227	1	95	62.6061
0	226	1	114	93.9056
0	225	0	47	35.9182
0	224	1	90	68.0657
0	223	1	89	73.876
0	222	1	117	111.491
0	221	1	87	123.876
0	220	1	84	113.765
0	219	1	91	69.4522
0	218	0	200	275.971
0	217	1	88	114.206
0	216	1	83	94.8865
0	215	1	90	126.969
0	214	1	79	138.427
0	213	1	75	84.1444
0	212	1	78	48.3275
0	211	1	79	86.6499
0	210	0	88	70.6904
0	209	1	101	169.853
0	208	1	99	136.179
0	207	0	65	67.1005
0	206	1	100	140.308
0	205	1	99	46.5697
0	204	1	97	148.265
0	203	1	82	64.126
0	202	1	128	166.867
0	201	0	200	275.119
0	200	1	102	141.345
0	199	1	94	133.612
0	198	1	100	129.969
0	197	1	98	53.7226
0	196	1	75	94.0016
0	195	1	75	138.368
0	194	1	84	69.3657
0	193	1	97	59.7675
0	192	1	81	132.971
0	191	1	91	160.967
0	190	1	70	56.8051
0	189	1	84	94.6595
0	188	1	88	112.212
0	187	1	80	43.862
0	186	1	89	87.8278
0	185	1	101	80.912
0	184	1	83	135.161
0	183	0	82	74.5228
0	182	1	102	136.379
0	181	1	84	87.4731
0	180	1	68	81.5394
0	179	1	77	91.7656
0	178	1	111	162.204
0	177	1	90	114.14
0	176	1	85	106.953
0	175	1	89	57.8711
0	174	1	83	83.58
0	173	1	87	118.061
0	172	1	92	160.35
0	171	1	93	94.3927
