s,map,is_success,iter,elapsed,elapsed_rollout,elapsed_clustering,elapsed_connection,elapsed_guide,f_err
0,111,1,81,17.4152,0.134982,17.1599,0.00115953,0.119179,0.0464192
0,110,1,76,46.0093,0.144805,45.7469,0.00114383,0.116474,0.0972223
0,109,1,94,45.3794,0.159299,45.0769,0.00134675,0.141887,0.0932745
0,108,1,91,31.0736,0.135322,30.7949,0.00124851,0.142068,0.0932346
0,107,1,86,46.9558,0.142095,46.6906,0.00126277,0.121903,0.0634072
0,106,1,73,36.1173,0.0967586,35.9265,0.00111661,0.0930105,0.0863901
0,105,1,78,45.5379,0.124367,45.298,0.0010769,0.114466,0.0736511
0,104,1,95,32.8381,0.158433,32.554,0.00128971,0.12429,0.0395236
0,103,1,98,43.615,0.150765,43.3276,0.00136904,0.135275,0.0813096
0,102,1,100,39.3762,0.165876,39.074,0.00159495,0.134792,0.0790806
0,101,1,90,46.2901,0.137234,46.027,0.00128909,0.124598,0.0951806
0,100,1,70,43.0627,0.105164,42.8561,0.000985822,0.100451,0.0549745
0,99,1,91,51.0384,0.148694,50.756,0.00130587,0.13244,0.0894254
0,98,1,77,33.654,0.109014,33.4233,0.00108674,0.120622,0.0804623
0,97,1,102,20.0816,0.159351,19.78,0.00138179,0.140869,0.0789056
0,96,1,91,34.8856,0.149415,34.6016,0.00136916,0.133189,0.0861942
0,95,1,87,48.7468,0.138675,48.4839,0.00128894,0.122896,0.0978753
0,94,1,81,50.9659,0.13613,50.7126,0.00120105,0.115978,0.0901293
0,93,1,87,43.721,0.115748,43.4801,0.00135984,0.123799,0.0744156
0,92,1,103,38.1811,0.144013,37.9065,0.00152771,0.128982,0.0893396
0,91,1,73,25.6903,0.0995787,25.4831,0.00107705,0.106578,0.0238607
0,90,0,200,116.021,0.302127,115.479,0.00299279,0.236992,0.538997
0,89,1,72,34.5116,0.111011,34.304,0.00101907,0.0956011,0.0995164
0,88,1,111,33.8196,0.170609,33.4852,0.00161643,0.162123,0.0954093
0,87,1,94,23.1715,0.121176,22.9181,0.00128227,0.130984,0.0823816
0,86,1,89,44.2274,0.126962,43.9857,0.0012986,0.113464,0.0934761
0,85,0,98,33.7941,0.143664,33.4812,0.00137653,0.167938,2.32457
0,84,1,76,37.835,0.122427,37.6069,0.00119856,0.104436,0.0839772
0,83,1,85,56.7474,0.128346,56.5169,0.00125201,0.100906,0.0997934
0,82,1,78,45.5442,0.12886,45.3183,0.00113879,0.0958831,0.0986031
0,81,1,85,26.7498,0.119505,26.5051,0.00131548,0.123894,0.0570097
0,80,1,76,38.846,0.120465,38.6246,0.00116159,0.0998166,0.0933979
0,79,1,80,24.8475,0.108874,24.6203,0.00114201,0.117164,0.0896184
0,78,1,113,43.953,0.174617,43.6228,0.00163958,0.153887,0.0359291
0,77,1,83,34.8924,0.123882,34.6527,0.00122116,0.114593,0.0832665
0,76,1,101,44.6646,0.146411,44.3862,0.00144676,0.130561,0.0930191
0,75,1,85,56.8844,0.145815,56.6239,0.00123418,0.113483,0.0858317
0,74,1,92,60.7691,0.131481,60.5138,0.00142945,0.122397,0.0970294
0,73,1,88,36.8881,0.129026,36.6355,0.00130963,0.122251,0.083402
0,72,1,107,66.7031,0.163027,66.3826,0.00159309,0.155877,0.0657528
0,71,1,77,20.9152,0.10406,20.6926,0.00103453,0.117568,0.0967342
0,70,1,82,49.4412,0.110681,49.2173,0.00123606,0.111971,0.092851
0,69,1,87,25.6926,0.119681,25.4548,0.00128262,0.116902,0.0630136
0,68,1,85,52.9173,0.132455,52.6683,0.00125443,0.115307,0.0734923
0,67,1,87,27.3926,0.135343,27.1279,0.00124027,0.128198,0.0404018
0,66,1,90,59.6719,0.136328,59.4052,0.00132619,0.12912,0.0886179
0,65,1,79,47.7651,0.117425,47.5313,0.00121756,0.115192,0.0713012
0,64,1,99,39.4088,0.160722,39.1213,0.00147385,0.125275,0.081756
0,63,1,83,50.0028,0.126926,49.7558,0.00128358,0.118752,0.0831564
0,62,1,103,49.9949,0.161477,49.6811,0.00148963,0.150896,0.0884379
0,61,1,75,24.9805,0.115307,24.7642,0.00105742,0.099922,0.0951863
0,60,1,89,54.4841,0.137211,54.2109,0.00143837,0.134616,0.0864729
0,59,1,69,39.2053,0.10996,38.9901,0.00101676,0.104207,0.0785842
0,58,1,86,26.9531,0.130499,26.7103,0.00122697,0.111095,0.0687057
0,57,1,62,39.0879,0.114998,38.8789,0.000900287,0.0930948,0.0851839
