0	299	1	120	2.9255
0	298	1	121	2.86787
0	297	0	22	0.539243
0	296	1	97	2.39759
0	295	1	100	2.3767
0	294	1	104	2.55558
0	293	1	106	2.54878
0	292	1	109	2.67843
0	291	1	106	2.49336
0	290	1	94	2.33192
0	289	1	108	2.56933
0	288	1	117	2.87908
0	287	0	88	2.11247
0	286	1	113	2.77592
0	285	0	30	0.727184
0	284	1	93	2.26809
0	283	1	104	2.5425
0	282	1	105	2.64674
0	281	0	60	1.53703
0	280	0	45	1.20097
0	279	1	92	2.4858
0	278	1	96	2.42404
0	277	1	100	2.54412
0	276	1	112	2.88082
0	275	1	114	2.8618
0	274	0	200	4.99605
0	273	1	128	3.13566
0	272	1	93	2.35513
0	271	0	43	1.0414
0	270	0	200	4.8425
0	269	1	102	2.43059
0	268	1	114	2.80742
0	267	1	110	2.67643
0	266	1	84	2.07134
0	265	0	29	0.72028
0	264	1	92	2.24834
0	263	1	85	2.07549
0	262	0	29	0.713321
0	261	1	99	2.45262
0	260	1	113	2.71128
0	259	1	92	2.26242
0	258	1	110	2.64577
0	257	0	48	1.15904
0	256	1	110	2.72621
0	255	1	112	2.68969
0	254	1	100	2.45323
0	253	0	25	0.620575
0	252	1	100	2.41513
0	251	1	99	2.43953
0	250	1	132	3.24534
0	249	1	119	2.85114
0	248	0	37	0.902801
0	247	1	98	2.46992
0	246	1	100	2.38514
0	245	1	99	2.42634
0	244	1	109	2.60019
0	243	1	92	2.28021
0	242	1	91	2.20504
0	241	1	109	2.69588
0	240	1	85	2.05484
0	239	1	94	2.38073
0	238	0	23	0.569105
0	237	1	99	2.34849
0	236	1	91	2.29294
0	235	0	38	0.927458
0	234	1	115	2.76446
0	233	1	91	2.29439
0	232	1	123	2.95375
0	231	1	94	2.3379
0	230	1	104	2.5079
0	229	1	125	3.08292
0	228	0	65	1.58079
0	227	0	29	0.708315
0	226	1	93	2.31062
0	225	0	24	0.589343
0	224	1	99	2.40995
0	223	1	98	2.38788
0	222	1	127	3.12257
0	221	1	91	2.16641
0	220	1	116	2.87274
0	219	1	105	2.52791
0	218	0	55	1.32682
0	217	1	87	2.18156
0	216	1	99	2.36877
0	215	1	114	2.82306
0	214	1	121	2.86764
0	213	1	115	2.82056
0	212	1	89	2.12759
0	211	1	101	2.49463
0	210	0	43	1.03795
0	209	1	97	2.38168
0	208	0	200	4.73784
0	207	0	45	1.16885
0	206	1	87	2.09148
0	205	1	98	2.42866
0	204	1	103	2.45668
0	203	1	124	3.04857
0	202	0	29	0.709417
0	201	1	91	2.17734
0	200	1	115	2.81987
0	199	1	117	2.77286
0	198	1	96	2.37439
0	197	0	40	0.965391
0	196	0	30	0.732874
0	195	1	99	2.42877
0	194	0	29	0.715663
0	193	1	111	2.66083
0	192	1	123	3.01352
0	191	1	115	2.79327
0	190	1	91	2.19683
0	189	0	27	0.661413
0	188	1	104	2.56503
0	187	1	102	2.44842
0	186	1	93	2.28166
0	185	1	104	2.50103
0	184	1	121	2.96789
0	183	0	37	0.895097
0	182	1	104	2.49778
0	181	0	44	1.1051
0	180	1	114	2.74895
0	179	0	200	4.82297
0	178	0	33	0.814593
0	177	1	113	2.77596
0	176	1	92	2.20005
0	175	1	106	2.64826
0	174	1	91	2.18168
0	173	1	117	2.86354
0	172	1	113	2.71199
0	171	1	105	2.65687
0	170	1	111	2.66026
0	169	1	96	2.37069
0	168	1	94	2.25592
0	167	1	106	2.61451
0	166	0	26	0.631914
0	165	1	81	1.94673
0	164	1	102	2.53375
0	163	1	112	2.65988
0	162	1	116	2.8731
0	161	1	89	2.14353
0	160	1	105	2.56921
0	159	1	85	2.04941
0	158	1	87	2.19845
