0	299	1	123	5.4541
0	298	1	105	4.40735
0	297	1	128	5.42568
0	296	1	97	4.08816
0	295	1	100	3.83706
0	294	1	104	4.86368
0	293	0	54	1.31956
0	292	1	103	4.80487
0	291	0	200	11.412
0	290	1	119	5.65928
0	289	0	200	10.5863
0	288	1	102	4.90299
0	287	0	200	3.1151
0	286	1	101	4.61907
0	285	1	139	6.2477
0	284	0	200	10.0002
0	283	1	114	4.64455
0	282	1	116	4.79628
0	281	1	105	4.86608
0	280	0	200	10.1302
0	279	0	200	10.2069
0	278	1	88	4.01242
0	277	0	200	10.6322
0	276	0	200	9.72373
0	275	1	95	3.83996
0	274	0	200	10.1255
0	273	0	200	9.70946
0	272	0	200	9.01663
0	271	1	112	4.68216
0	270	0	200	9.7637
0	269	0	200	10.0065
0	268	1	90	3.38409
0	267	0	200	9.87375
0	266	0	200	10.1552
0	265	0	200	8.49598
0	264	1	95	4.15606
0	263	0	200	9.75755
0	262	0	200	9.58293
0	261	0	200	10.045
0	260	1	109	4.72255
0	259	1	100	5.64801
0	258	1	93	4.63418
0	257	0	200	10.2636
0	256	0	200	10.4698
0	255	1	101	4.57388
0	254	0	200	9.74247
0	253	1	102	4.70404
0	252	1	84	4.38034
0	251	0	200	10.4839
0	250	0	200	3.42095
0	249	1	100	4.49119
0	248	1	101	3.90118
0	247	1	98	5.72832
0	246	0	200	9.93653
0	245	1	87	3.60186
0	244	0	200	10.1118
0	243	0	200	10.1036
0	242	0	200	10.4039
0	241	1	92	4.26164
0	240	1	88	4.01311
0	239	0	200	10.6079
0	238	0	27	0.371685
0	237	0	200	10.7184
0	236	0	200	10.8594
0	235	0	28	0.382586
0	234	1	97	4.25494
0	233	0	200	10.9185
0	232	1	114	5.50794
0	231	0	200	10.113
0	230	1	118	5.34936
0	229	0	200	9.92204
0	228	0	200	9.53392
0	227	0	200	9.56056
0	226	1	90	4.26161
0	225	1	96	3.99628
0	224	0	200	3.15186
0	223	0	200	3.07565
0	222	0	200	9.01642
0	221	0	200	9.8131
0	220	0	200	10.5526
0	219	0	200	10.0532
0	218	1	119	5.78237
0	217	0	200	9.99628
0	216	1	95	4.92876
0	215	0	200	9.80365
0	214	1	99	5.29187
0	213	0	200	9.71573
0	212	0	200	11.6979
0	211	1	93	4.11053
0	210	0	200	3.17324
0	209	1	107	5.92755
0	208	0	200	9.98981
0	207	1	136	5.64575
0	206	1	104	5.04399
0	205	1	132	6.27365
0	204	0	200	10.2028
0	203	0	200	10.1973
0	202	1	108	5.27801
0	201	0	200	9.87504
0	200	1	105	5.19247
0	199	1	106	4.58585
0	198	0	200	10.6198
0	197	1	113	5.24356
0	196	1	115	5.27867
0	195	0	200	11.3261
0	194	0	200	9.05199
0	193	1	96	4.12003
0	192	1	85	4.2351
0	191	0	200	10.8636
0	190	1	75	3.08409
0	189	0	22	0.304307
0	188	0	200	10.0617
0	187	1	115	5.23219
0	186	0	200	10.2148
0	185	0	200	10.1833
0	184	0	200	10.5518
0	183	0	200	9.93713
0	182	1	105	4.29976
0	181	1	113	4.43333
0	180	1	95	4.31819
0	179	1	101	4.65668
0	178	0	200	9.40543
0	177	0	200	10.0955
0	176	0	200	10.0918
0	175	0	200	9.75608
0	174	0	200	10.795
0	173	1	94	4.36865
0	172	0	200	10.1179
0	171	0	200	9.19931
0	170	1	97	4.40158
0	169	1	90	4.05869
0	168	1	104	4.40314
0	167	1	107	5.79099
0	166	1	99	4.68526
0	165	0	200	10.1171
0	164	1	82	3.79776
0	163	0	200	9.6886
0	162	1	108	4.86289
0	161	0	200	10.9518
0	160	1	122	6.16938
0	159	0	200	9.86715
0	158	0	200	9.26468
0	157	0	200	9.97858
0	156	1	93	4.61141
0	155	1	105	4.73934
0	154	0	27	0.375267
0	153	1	87	3.81249
0	152	0	200	10.9363
0	151	0	200	9.85463
